genome_id,antibiotic,call
g1307.7700,tiamulin,susceptible
g1307.7701,tiamulin,susceptible
g1307.7702,tiamulin,non-susceptible
g1307.7703,tiamulin,susceptible
g1307.7704,tiamulin,non-susceptible
g1307.7705,tiamulin,non-susceptible
g1307.7706,tiamulin,susceptible
g1307.7707,tiamulin,susceptible
g1307.7708,tiamulin,susceptible
g1307.7709,tiamulin,susceptible
g1307.7710,tiamulin,susceptible
g1307.7711,tiamulin,susceptible
g1307.7712,tiamulin,susceptible
g1307.7713,tiamulin,susceptible
g1307.7714,tiamulin,susceptible
g1307.7715,tiamulin,non-susceptible
g1307.7716,tiamulin,susceptible
g1307.7717,tiamulin,susceptible
g1307.7718,tiamulin,non-susceptible
g1307.7719,tiamulin,susceptible
g1307.7720,tiamulin,non-susceptible
g1307.7721,tiamulin,non-susceptible
g1307.7722,tiamulin,non-susceptible
g1307.7723,tiamulin,non-susceptible
g1307.7724,tiamulin,non-susceptible
g1307.7725,tiamulin,non-susceptible
g1307.7726,tiamulin,non-susceptible
g1307.7727,tiamulin,susceptible
g1307.7728,tiamulin,susceptible
g1307.7729,tiamulin,non-susceptible
g1307.7730,tiamulin,susceptible
g1307.7731,tiamulin,susceptible
g1307.7732,tiamulin,susceptible
g1307.7733,tiamulin,susceptible
g1307.7734,tiamulin,susceptible
g1307.7735,tiamulin,susceptible
g1307.7736,tiamulin,susceptible
g1307.7737,tiamulin,susceptible
g1307.7738,tiamulin,susceptible
g1307.7739,tiamulin,susceptible
g1307.7740,tiamulin,susceptible
g1307.7741,tiamulin,susceptible
g1307.7742,tiamulin,susceptible
g1307.7743,tiamulin,susceptible
g1307.7744,tiamulin,susceptible
g1307.7745,tiamulin,susceptible
g1307.7746,tiamulin,susceptible
g1307.7747,tiamulin,susceptible
g1307.7748,tiamulin,susceptible
g1307.7749,tiamulin,susceptible
g1307.7750,tiamulin,susceptible
g1307.7751,tiamulin,susceptible
g1307.7752,tiamulin,non-susceptible
g1307.7753,tiamulin,non-susceptible
g1307.7754,tiamulin,susceptible
g1307.7755,tiamulin,non-susceptible
g1307.7756,tiamulin,susceptible
g1307.7757,tiamulin,susceptible
g1307.7758,tiamulin,non-susceptible
g1307.7759,tiamulin,susceptible
g1307.7760,tiamulin,susceptible
g1307.7761,tiamulin,susceptible
g1307.7762,tiamulin,susceptible
g1307.7763,tiamulin,susceptible
g1307.7764,tiamulin,susceptible
g1307.7765,tiamulin,susceptible
g1307.7766,tiamulin,susceptible
g1307.7767,tiamulin,susceptible
g1307.7768,tiamulin,susceptible
g1307.7769,tiamulin,susceptible
g1307.7770,tiamulin,susceptible
g1307.7771,tiamulin,susceptible
g1307.7772,tiamulin,susceptible
g1307.7773,tiamulin,susceptible
g1307.7774,tiamulin,susceptible
g1307.7775,tiamulin,susceptible
g1307.7776,tiamulin,non-susceptible
g1307.7777,tiamulin,susceptible
g1307.7778,tiamulin,susceptible
g1307.7779,tiamulin,susceptible
g1307.7780,tiamulin,non-susceptible
g1307.7781,tiamulin,non-susceptible
g1307.7782,tiamulin,susceptible
g1307.7783,tiamulin,susceptible
g1307.7784,tiamulin,susceptible
g1307.7785,tiamulin,susceptible
g1307.7786,tiamulin,susceptible
g1307.7787,tiamulin,susceptible
g1307.7788,tiamulin,susceptible
g1307.7789,tiamulin,susceptible
g1307.7790,tiamulin,susceptible
g1307.7791,tiamulin,susceptible
g1307.7792,tiamulin,non-susceptible
g1307.7793,tiamulin,susceptible
g1307.7794,tiamulin,susceptible
g1307.7795,tiamulin,susceptible
g1307.7796,tiamulin,susceptible
g1307.7797,tiamulin,non-susceptible
g1307.7798,tiamulin,susceptible
g1307.7799,tiamulin,susceptible
g1307.7800,tiamulin,susceptible
g1307.7801,tiamulin,non-susceptible
g1307.7802,tiamulin,susceptible
g1307.7803,tiamulin,susceptible
g1307.7804,tiamulin,susceptible
g1307.7805,tiamulin,susceptible
g1307.7806,tiamulin,susceptible
g1307.7807,tiamulin,susceptible
g1307.7808,tiamulin,susceptible
g1307.7809,tiamulin,susceptible
g1307.7810,tiamulin,susceptible
g1307.7811,tiamulin,susceptible
g1307.7812,tiamulin,susceptible
g1307.7813,tiamulin,susceptible
g1307.7814,tiamulin,susceptible
g1307.7815,tiamulin,susceptible
g1307.7816,tiamulin,non-susceptible
g1307.7817,tiamulin,susceptible
g1307.7818,tiamulin,susceptible
g1307.7819,tiamulin,susceptible
g1307.7820,tiamulin,non-susceptible
g1307.7821,tiamulin,susceptible
g1307.7822,tiamulin,susceptible
g1307.7823,tiamulin,susceptible
g1307.7824,tiamulin,susceptible
g1307.7825,tiamulin,non-susceptible
g1307.7826,tiamulin,susceptible
g1307.7827,tiamulin,non-susceptible
g1307.7828,tiamulin,susceptible
g1307.7829,tiamulin,susceptible
g1307.7830,tiamulin,susceptible
g1307.7831,tiamulin,non-susceptible
g1307.7832,tiamulin,non-susceptible
g1307.7833,tiamulin,non-susceptible
g1307.7834,tiamulin,susceptible
g1307.7835,tiamulin,non-susceptible
g1307.7836,tiamulin,susceptible
g1307.7837,tiamulin,susceptible
g1307.7838,tiamulin,non-susceptible
g1307.7839,tiamulin,susceptible
g1307.7840,tiamulin,susceptible
g1307.7841,tiamulin,susceptible
g1307.7842,tiamulin,susceptible
g1307.7843,tiamulin,non-susceptible
g1307.7844,tiamulin,susceptible
g1307.7845,tiamulin,non-susceptible
g1307.7846,tiamulin,susceptible
g1307.7847,tiamulin,non-susceptible
g1307.7848,tiamulin,non-susceptible
g1307.7849,tiamulin,susceptible
g1307.7850,tiamulin,susceptible
g1307.7851,tiamulin,non-susceptible
g1307.7852,tiamulin,non-susceptible
g1307.7853,tiamulin,susceptible
g1307.7854,tiamulin,susceptible
g1307.7855,tiamulin,susceptible
g1307.7856,tiamulin,susceptible
g1307.7857,tiamulin,susceptible
g1307.7858,tiamulin,non-susceptible
g1307.7859,tiamulin,susceptible
g1307.7860,tiamulin,susceptible
g1307.7861,tiamulin,susceptible
g1307.7862,tiamulin,susceptible
g1307.7863,tiamulin,susceptible
g1307.7864,tiamulin,susceptible
g1307.7865,tiamulin,susceptible
g1307.7866,tiamulin,susceptible
g1307.7867,tiamulin,susceptible
g1307.7868,tiamulin,susceptible
g1307.7869,tiamulin,susceptible
g1307.7870,tiamulin,susceptible
g1307.7871,tiamulin,non-susceptible
g1307.7872,tiamulin,susceptible
g1307.7873,tiamulin,susceptible
g1307.7874,tiamulin,susceptible
g1307.7875,tiamulin,susceptible
g1307.7876,tiamulin,susceptible
g1307.7877,tiamulin,susceptible
g1307.7878,tiamulin,susceptible
g1307.7879,tiamulin,susceptible
g1307.7880,tiamulin,susceptible
g1307.7881,tiamulin,susceptible
g1307.7882,tiamulin,susceptible
g1307.7883,tiamulin,susceptible
g1307.7884,tiamulin,susceptible
g1307.7885,tiamulin,susceptible
g1307.7886,tiamulin,non-susceptible
g1307.7887,tiamulin,susceptible
g1307.7888,tiamulin,susceptible
g1307.7889,tiamulin,susceptible
g1307.7890,tiamulin,susceptible
g1307.7891,tiamulin,susceptible
g1307.7892,tiamulin,susceptible
g1307.7893,tiamulin,susceptible
g1307.7894,tiamulin,susceptible
g1307.7895,tiamulin,susceptible
g1307.7896,tiamulin,susceptible
g1307.7897,tiamulin,susceptible
g1307.7898,tiamulin,non-susceptible
g1307.7899,tiamulin,susceptible
g1307.7900,tiamulin,susceptible
g1307.7901,tiamulin,susceptible
g1307.7902,tiamulin,susceptible
g1307.7903,tiamulin,non-susceptible
g1307.7904,tiamulin,non-susceptible
g1307.7905,tiamulin,susceptible
g1307.7906,tiamulin,non-susceptible
g1307.7907,tiamulin,non-susceptible
g1307.7908,tiamulin,susceptible
g1307.7909,tiamulin,susceptible
g1307.7910,tiamulin,susceptible
g1307.7911,tiamulin,susceptible
g1307.7912,tiamulin,susceptible
g1307.7913,tiamulin,non-susceptible
g1307.7914,tiamulin,non-susceptible
g1307.7915,tiamulin,susceptible
g1307.7916,tiamulin,susceptible
g1307.7917,tiamulin,susceptible
g1307.7918,tiamulin,non-susceptible
g1307.7919,tiamulin,susceptible
g1307.7920,tiamulin,susceptible
g1307.7921,tiamulin,susceptible
g1307.7922,tiamulin,susceptible
g1307.7923,tiamulin,susceptible
g1307.7924,tiamulin,susceptible
g1307.7925,tiamulin,non-susceptible
g1307.7926,tiamulin,susceptible
g1307.7927,tiamulin,susceptible
g1307.7928,tiamulin,non-susceptible
g1307.7929,tiamulin,non-susceptible
g1307.7930,tiamulin,susceptible
g1307.7931,tiamulin,susceptible
g1307.7932,tiamulin,susceptible
g1307.7933,tiamulin,susceptible
g1307.7934,tiamulin,non-susceptible
g1307.7935,tiamulin,susceptible
g1307.7936,tiamulin,susceptible
g1307.7937,tiamulin,susceptible
g1307.7938,tiamulin,susceptible
g1307.7939,tiamulin,susceptible
g1307.7940,tiamulin,susceptible
g1307.7941,tiamulin,susceptible
g1307.7942,tiamulin,susceptible
g1307.7943,tiamulin,susceptible
g1307.7944,tiamulin,susceptible
g1307.7945,tiamulin,susceptible
g1307.7946,tiamulin,susceptible
g1307.7947,tiamulin,susceptible
g1307.7948,tiamulin,susceptible
g1307.7949,tiamulin,susceptible
g1307.7950,tiamulin,susceptible
g1307.7951,tiamulin,non-susceptible
g1307.7952,tiamulin,susceptible
g1307.7953,tiamulin,susceptible
g1307.7954,tiamulin,susceptible
g1307.7955,tiamulin,non-susceptible
g1307.7956,tiamulin,susceptible
g1307.7957,tiamulin,susceptible
g1307.7958,tiamulin,susceptible
g1307.7959,tiamulin,non-susceptible
g1307.7960,tiamulin,susceptible
g1307.7961,tiamulin,non-susceptible
g1307.7962,tiamulin,non-susceptible
g1307.7963,tiamulin,susceptible
g1307.7964,tiamulin,non-susceptible
g1307.7965,tiamulin,susceptible
g1307.7966,tiamulin,susceptible
g1307.7967,tiamulin,non-susceptible
g1307.7968,tiamulin,susceptible
g1307.7969,tiamulin,susceptible
g1307.7970,tiamulin,susceptible
g1307.7971,tiamulin,susceptible
g1307.7972,tiamulin,non-susceptible
g1307.7973,tiamulin,susceptible
g1307.7974,tiamulin,non-susceptible
g1307.7975,tiamulin,susceptible
g1307.7976,tiamulin,susceptible
g1307.7977,tiamulin,susceptible
g1307.7978,tiamulin,susceptible
g1307.7979,tiamulin,susceptible
g1307.7980,tiamulin,non-susceptible
g1307.7981,tiamulin,non-susceptible
g1307.7982,tiamulin,susceptible
g1307.7983,tiamulin,susceptible
g1307.7984,tiamulin,susceptible
g1307.7985,tiamulin,susceptible
g1307.7986,tiamulin,susceptible
g1307.7987,tiamulin,susceptible
g1307.7988,tiamulin,susceptible
g1307.7989,tiamulin,susceptible
g1307.7990,tiamulin,non-susceptible
g1307.7991,tiamulin,susceptible
g1307.7992,tiamulin,susceptible
g1307.7993,tiamulin,susceptible
g1307.7994,tiamulin,susceptible
g1307.7995,tiamulin,susceptible
g1307.7996,tiamulin,non-susceptible
g1307.7997,tiamulin,susceptible
g1307.7998,tiamulin,susceptible
g1307.7999,tiamulin,susceptible
g1307.8000,tiamulin,non-susceptible
g1307.8001,tiamulin,susceptible
g1307.8002,tiamulin,susceptible
g1307.8003,tiamulin,susceptible
g1307.8004,tiamulin,non-susceptible
g1307.8005,tiamulin,non-susceptible
g1307.8006,tiamulin,non-susceptible
g1307.8007,tiamulin,non-susceptible
g1307.8008,tiamulin,susceptible
g1307.8009,tiamulin,non-susceptible
g1307.8010,tiamulin,susceptible
g1307.8011,tiamulin,non-susceptible
g1307.8012,tiamulin,susceptible
g1307.8013,tiamulin,susceptible
g1307.8014,tiamulin,susceptible
g1307.8015,tiamulin,susceptible
g1307.8016,tiamulin,susceptible
g1307.8017,tiamulin,non-susceptible
g1307.8018,tiamulin,non-susceptible
g1307.8019,tiamulin,non-susceptible
g1307.8020,tiamulin,non-susceptible
g1307.8021,tiamulin,non-susceptible
g1307.8022,tiamulin,non-susceptible
g1307.8023,tiamulin,non-susceptible
g1307.8024,tiamulin,non-susceptible
g1307.8025,tiamulin,susceptible
g1307.8026,tiamulin,non-susceptible
g1307.8027,tiamulin,susceptible
g1307.8028,tiamulin,susceptible
g1307.8029,tiamulin,susceptible
g1307.8030,tiamulin,susceptible
g1307.8031,tiamulin,susceptible
g1307.8032,tiamulin,susceptible
g1307.8033,tiamulin,susceptible
g1307.8034,tiamulin,susceptible
g1307.8035,tiamulin,susceptible
g1307.8036,tiamulin,susceptible
g1307.8037,tiamulin,susceptible
g1307.8038,tiamulin,non-susceptible
g1307.8039,tiamulin,non-susceptible
g1307.8040,tiamulin,susceptible
g1307.8041,tiamulin,susceptible
g1307.8042,tiamulin,susceptible
g1307.8043,tiamulin,susceptible
g1307.8044,tiamulin,non-susceptible
g1307.8045,tiamulin,non-susceptible
g1307.8046,tiamulin,susceptible
g1307.8047,tiamulin,susceptible
g1307.8048,tiamulin,susceptible
g1307.8049,tiamulin,susceptible
g1307.8050,tiamulin,susceptible
g1307.8051,tiamulin,susceptible
g1307.8052,tiamulin,susceptible
g1307.8053,tiamulin,susceptible
g1307.8054,tiamulin,susceptible
g1307.8055,tiamulin,susceptible
g1307.8056,tiamulin,susceptible
g1307.8057,tiamulin,susceptible
g1307.8058,tiamulin,susceptible
g1307.8059,tiamulin,susceptible
g1307.8060,tiamulin,susceptible
g1307.8061,tiamulin,non-susceptible
g1307.8062,tiamulin,susceptible
g1307.8063,tiamulin,susceptible
g1307.8064,tiamulin,susceptible
g1307.8065,tiamulin,susceptible
g1307.8066,tiamulin,susceptible
g1307.8067,tiamulin,susceptible
g1307.8068,tiamulin,susceptible
g1307.8069,tiamulin,susceptible
g1307.8070,tiamulin,susceptible
g1307.8071,tiamulin,susceptible
g1307.8072,tiamulin,susceptible
g1307.8073,tiamulin,susceptible
g1307.8074,tiamulin,susceptible
g1307.8075,tiamulin,susceptible
g1307.8076,tiamulin,susceptible
g1307.8077,tiamulin,susceptible
g1307.8078,tiamulin,non-susceptible
g1307.8079,tiamulin,susceptible
g1307.8080,tiamulin,susceptible
g1307.8081,tiamulin,susceptible
g1307.8082,tiamulin,susceptible
g1307.8083,tiamulin,susceptible
g1307.8084,tiamulin,susceptible
g1307.8085,tiamulin,susceptible
g1307.8086,tiamulin,susceptible
g1307.8087,tiamulin,susceptible
g1307.8088,tiamulin,susceptible
g1307.8089,tiamulin,susceptible
g1307.8090,tiamulin,susceptible
g1307.8091,tiamulin,non-susceptible
g1307.8092,tiamulin,susceptible
g1307.8093,tiamulin,susceptible
g1307.8094,tiamulin,susceptible
g1307.8095,tiamulin,susceptible
g1307.8096,tiamulin,susceptible
g1307.8097,tiamulin,susceptible
g1307.8098,tiamulin,susceptible
g1307.8099,tiamulin,susceptible
g1307.8100,tiamulin,susceptible
g1307.8101,tiamulin,susceptible
g1307.8102,tiamulin,susceptible
g1307.8103,tiamulin,susceptible
g1307.8104,tiamulin,susceptible
g1307.8105,tiamulin,susceptible
g1307.8106,tiamulin,susceptible
g1307.8107,tiamulin,susceptible
g1307.8108,tiamulin,susceptible
g1307.8109,tiamulin,susceptible
g1307.8110,tiamulin,susceptible
g1307.8111,tiamulin,susceptible
g1307.8112,tiamulin,susceptible
g1307.8113,tiamulin,non-susceptible
g1307.8114,tiamulin,susceptible
g1307.8115,tiamulin,susceptible
g1307.8116,tiamulin,susceptible
g1307.8117,tiamulin,susceptible
g1307.8118,tiamulin,susceptible
g1307.8119,tiamulin,susceptible
g1307.8120,tiamulin,susceptible
g1307.8121,tiamulin,susceptible
g1307.8122,tiamulin,susceptible
g1307.8123,tiamulin,susceptible
g1307.8124,tiamulin,non-susceptible
g1307.8125,tiamulin,susceptible
g1307.8126,tiamulin,susceptible
g1307.8127,tiamulin,susceptible
g1307.8128,tiamulin,susceptible
g1307.8129,tiamulin,susceptible
g1307.8130,tiamulin,susceptible
g1307.8131,tiamulin,susceptible
g1307.8132,tiamulin,susceptible
g1307.8133,tiamulin,susceptible
g1307.8134,tiamulin,susceptible
g1307.8135,tiamulin,susceptible
g1307.8136,tiamulin,susceptible
g1307.8137,tiamulin,susceptible
g1307.8138,tiamulin,susceptible
g1307.8139,tiamulin,susceptible
g1307.8140,tiamulin,susceptible
g1307.8141,tiamulin,susceptible
g1307.8142,tiamulin,susceptible
g1307.8143,tiamulin,susceptible
g1307.8144,tiamulin,susceptible
g1307.8145,tiamulin,susceptible
g1307.8146,tiamulin,susceptible
g1307.8147,tiamulin,susceptible
g1307.8148,tiamulin,non-susceptible
g1307.8149,tiamulin,susceptible
g1307.8150,tiamulin,susceptible
g1307.8151,tiamulin,susceptible
g1307.8152,tiamulin,susceptible
g1307.8153,tiamulin,susceptible
g1307.8154,tiamulin,susceptible
g1307.8155,tiamulin,susceptible
g1307.8156,tiamulin,susceptible
g1307.8157,tiamulin,susceptible
g1307.8158,tiamulin,susceptible
g1307.8159,tiamulin,susceptible
g1307.8160,tiamulin,susceptible
g1307.8161,tiamulin,susceptible
g1307.8162,tiamulin,susceptible
g1307.8163,tiamulin,susceptible
g1307.8164,tiamulin,susceptible
g1307.8165,tiamulin,susceptible
g1307.8166,tiamulin,susceptible
g1307.8167,tiamulin,susceptible
g1307.8168,tiamulin,susceptible
g1307.8169,tiamulin,susceptible
g1307.8170,tiamulin,susceptible
g1307.8171,tiamulin,susceptible
g1307.8172,tiamulin,susceptible
g1307.8173,tiamulin,susceptible
g1307.8174,tiamulin,susceptible
g1307.8175,tiamulin,susceptible
g1307.8176,tiamulin,susceptible
g1307.8177,tiamulin,susceptible
g1307.8178,tiamulin,susceptible
g1307.8179,tiamulin,susceptible
g1307.7503,spectinomycin,susceptible
g1307.7504,spectinomycin,susceptible
g1307.7505,spectinomycin,susceptible
g1307.7506,spectinomycin,susceptible
g1307.7507,spectinomycin,susceptible
g1307.7508,spectinomycin,susceptible
g1307.7509,spectinomycin,susceptible
g1307.7510,spectinomycin,susceptible
g1307.7511,spectinomycin,susceptible
g1307.7512,spectinomycin,susceptible
g1307.7513,spectinomycin,susceptible
g1307.7514,spectinomycin,susceptible
g1307.7515,spectinomycin,susceptible
g1307.7516,spectinomycin,susceptible
g1307.7517,spectinomycin,susceptible
g1307.7518,spectinomycin,susceptible
g1307.7519,spectinomycin,susceptible
g1307.7520,spectinomycin,susceptible
g1307.7521,spectinomycin,susceptible
g1307.7522,spectinomycin,susceptible
g1307.7523,spectinomycin,susceptible
g1307.7524,spectinomycin,susceptible
g1307.7525,spectinomycin,susceptible
g1307.7526,spectinomycin,susceptible
g1307.7527,spectinomycin,susceptible
g1307.7528,spectinomycin,susceptible
g1307.7529,spectinomycin,susceptible
g1307.7530,spectinomycin,susceptible
g1307.7531,spectinomycin,susceptible
g1307.7532,spectinomycin,susceptible
g1307.7533,spectinomycin,susceptible
g1307.7534,spectinomycin,susceptible
g1307.7535,spectinomycin,susceptible
g1307.7536,spectinomycin,susceptible
g1307.7537,spectinomycin,susceptible
g1307.7538,spectinomycin,susceptible
g1307.7539,spectinomycin,susceptible
g1307.7540,spectinomycin,susceptible
g1307.7541,spectinomycin,susceptible
g1307.7542,spectinomycin,susceptible
g1307.7543,spectinomycin,non-susceptible
g1307.7544,spectinomycin,susceptible
g1307.7545,spectinomycin,susceptible
g1307.7546,spectinomycin,susceptible
g1307.7547,spectinomycin,susceptible
g1307.7548,spectinomycin,susceptible
g1307.7549,spectinomycin,susceptible
g1307.7550,spectinomycin,susceptible
g1307.7551,spectinomycin,susceptible
g1307.7552,spectinomycin,susceptible
g1307.7553,spectinomycin,susceptible
g1307.7554,spectinomycin,susceptible
g1307.7555,spectinomycin,non-susceptible
g1307.7556,spectinomycin,susceptible
g1307.7557,spectinomycin,susceptible
g1307.7558,spectinomycin,susceptible
g1307.7559,spectinomycin,susceptible
g1307.7560,spectinomycin,susceptible
g1307.7561,spectinomycin,susceptible
g1307.7562,spectinomycin,susceptible
g1307.7563,spectinomycin,susceptible
g1307.7564,spectinomycin,susceptible
g1307.7565,spectinomycin,susceptible
g1307.7566,spectinomycin,susceptible
g1307.7567,spectinomycin,susceptible
g1307.7568,spectinomycin,susceptible
g1307.7569,spectinomycin,susceptible
g1307.7570,spectinomycin,susceptible
g1307.7571,spectinomycin,susceptible
g1307.7572,spectinomycin,susceptible
g1307.7573,spectinomycin,susceptible
g1307.7574,spectinomycin,susceptible
g1307.7575,spectinomycin,susceptible
g1307.7576,spectinomycin,susceptible
g1307.7577,spectinomycin,susceptible
g1307.7578,spectinomycin,susceptible
g1307.7579,spectinomycin,susceptible
g1307.7580,spectinomycin,susceptible
g1307.7581,spectinomycin,susceptible
g1307.7582,spectinomycin,susceptible
g1307.7583,spectinomycin,susceptible
g1307.7584,spectinomycin,susceptible
g1307.7585,spectinomycin,susceptible
g1307.7586,spectinomycin,susceptible
g1307.7587,spectinomycin,susceptible
g1307.7588,spectinomycin,susceptible
g1307.7589,spectinomycin,susceptible
g1307.7590,spectinomycin,susceptible
g1307.7591,spectinomycin,susceptible
g1307.7592,spectinomycin,susceptible
g1307.7593,spectinomycin,non-susceptible
g1307.7594,spectinomycin,susceptible
g1307.7595,spectinomycin,susceptible
g1307.7596,spectinomycin,susceptible
g1307.7597,spectinomycin,susceptible
g1307.7598,spectinomycin,susceptible
g1307.7599,spectinomycin,susceptible
g1307.7600,spectinomycin,susceptible
g1307.7601,spectinomycin,non-susceptible
g1307.7602,spectinomycin,susceptible
g1307.7603,spectinomycin,susceptible
g1307.7604,spectinomycin,susceptible
g1307.7605,spectinomycin,susceptible
g1307.7606,spectinomycin,susceptible
g1307.7607,spectinomycin,susceptible
g1307.7608,spectinomycin,susceptible
g1307.7609,spectinomycin,susceptible
g1307.7610,spectinomycin,susceptible
g1307.7611,spectinomycin,susceptible
g1307.7612,spectinomycin,susceptible
g1307.7613,spectinomycin,susceptible
g1307.7614,spectinomycin,susceptible
g1307.7615,spectinomycin,susceptible
g1307.7616,spectinomycin,susceptible
g1307.7617,spectinomycin,susceptible
g1307.7618,spectinomycin,susceptible
g1307.7619,spectinomycin,susceptible
g1307.7620,spectinomycin,susceptible
g1307.7621,spectinomycin,susceptible
g1307.7622,spectinomycin,susceptible
g1307.7623,spectinomycin,susceptible
g1307.7624,spectinomycin,susceptible
g1307.7625,spectinomycin,susceptible
g1307.7626,spectinomycin,susceptible
g1307.7627,spectinomycin,susceptible
g1307.7628,spectinomycin,susceptible
g1307.7629,spectinomycin,susceptible
g1307.7630,spectinomycin,susceptible
g1307.7631,spectinomycin,susceptible
g1307.7632,spectinomycin,susceptible
g1307.7633,spectinomycin,susceptible
g1307.7634,spectinomycin,susceptible
g1307.7635,spectinomycin,susceptible
g1307.7636,spectinomycin,susceptible
g1307.7637,spectinomycin,susceptible
g1307.7638,spectinomycin,susceptible
g1307.7639,spectinomycin,susceptible
g1307.7640,spectinomycin,susceptible
g1307.7641,spectinomycin,susceptible
g1307.7642,spectinomycin,susceptible
g1307.7643,spectinomycin,non-susceptible
g1307.7644,spectinomycin,susceptible
g1307.7645,spectinomycin,susceptible
g1307.7646,spectinomycin,susceptible
g1307.7647,spectinomycin,susceptible
g1307.7648,spectinomycin,susceptible
g1307.7649,spectinomycin,susceptible
g1307.7650,spectinomycin,susceptible
g1307.7651,spectinomycin,susceptible
g1307.7652,spectinomycin,susceptible
g1307.7653,spectinomycin,non-susceptible
g1307.7654,spectinomycin,susceptible
g1307.7655,spectinomycin,non-susceptible
g1307.7656,spectinomycin,susceptible
g1307.7657,spectinomycin,susceptible
g1307.7658,spectinomycin,susceptible
g1307.7659,spectinomycin,susceptible
g1307.7660,spectinomycin,susceptible
g1307.7661,spectinomycin,susceptible
g1307.7662,spectinomycin,susceptible
g1307.7663,spectinomycin,susceptible
g1307.7664,spectinomycin,non-susceptible
g1307.7665,spectinomycin,susceptible
g1307.7666,spectinomycin,susceptible
g1307.7667,spectinomycin,susceptible
g1307.7668,spectinomycin,susceptible
g1307.7669,spectinomycin,susceptible
g1307.7670,spectinomycin,susceptible
g1307.7671,spectinomycin,non-susceptible
g1307.7672,spectinomycin,susceptible
g1307.7673,spectinomycin,susceptible
g1307.7674,spectinomycin,susceptible
g1307.7675,spectinomycin,non-susceptible
g1307.7676,spectinomycin,non-susceptible
g1307.7677,spectinomycin,susceptible
g1307.7678,spectinomycin,susceptible
g1307.7679,spectinomycin,susceptible
g1307.7680,spectinomycin,non-susceptible
g1307.7681,spectinomycin,susceptible
g1307.7682,spectinomycin,non-susceptible
g1307.7683,spectinomycin,susceptible
g1307.7684,spectinomycin,susceptible
g1307.7685,spectinomycin,susceptible
g1307.7686,spectinomycin,susceptible
g1307.7687,spectinomycin,susceptible
g1307.7688,spectinomycin,susceptible
g1307.7689,spectinomycin,susceptible
g1307.7690,spectinomycin,non-susceptible
g1307.7691,spectinomycin,susceptible
g1307.7692,spectinomycin,susceptible
g1307.7693,spectinomycin,susceptible
g1307.7694,spectinomycin,susceptible
g1307.7695,spectinomycin,susceptible
g1307.7696,spectinomycin,susceptible
g1307.7697,spectinomycin,susceptible
g1307.7698,spectinomycin,susceptible
g1307.7699,spectinomycin,susceptible
g1307.7700,spectinomycin,susceptible
g1307.7701,spectinomycin,susceptible
g1307.7702,spectinomycin,non-susceptible
g1307.7703,spectinomycin,non-susceptible
g1307.7704,spectinomycin,susceptible
g1307.7705,spectinomycin,susceptible
g1307.7706,spectinomycin,susceptible
g1307.7707,spectinomycin,susceptible
g1307.7708,spectinomycin,susceptible
g1307.7709,spectinomycin,susceptible
g1307.7710,spectinomycin,susceptible
g1307.7711,spectinomycin,susceptible
g1307.7712,spectinomycin,susceptible
g1307.7713,spectinomycin,susceptible
g1307.7714,spectinomycin,susceptible
g1307.7715,spectinomycin,susceptible
g1307.7716,spectinomycin,susceptible
g1307.7717,spectinomycin,susceptible
g1307.7718,spectinomycin,susceptible
g1307.7719,spectinomycin,susceptible
g1307.7720,spectinomycin,non-susceptible
g1307.7721,spectinomycin,non-susceptible
g1307.7722,spectinomycin,non-susceptible
g1307.7723,spectinomycin,susceptible
g1307.7724,spectinomycin,susceptible
g1307.7725,spectinomycin,non-susceptible
g1307.7726,spectinomycin,susceptible
g1307.7727,spectinomycin,susceptible
g1307.7728,spectinomycin,susceptible
g1307.7729,spectinomycin,non-susceptible
g1307.7730,spectinomycin,susceptible
g1307.7731,spectinomycin,non-susceptible
g1307.7732,spectinomycin,susceptible
g1307.7733,spectinomycin,susceptible
g1307.7734,spectinomycin,susceptible
g1307.7735,spectinomycin,non-susceptible
g1307.7736,spectinomycin,susceptible
g1307.7737,spectinomycin,susceptible
g1307.7738,spectinomycin,susceptible
g1307.7739,spectinomycin,susceptible
g1307.7740,spectinomycin,susceptible
g1307.7741,spectinomycin,non-susceptible
g1307.7742,spectinomycin,susceptible
g1307.7743,spectinomycin,susceptible
g1307.7744,spectinomycin,susceptible
g1307.7745,spectinomycin,susceptible
g1307.7746,spectinomycin,susceptible
g1307.7747,spectinomycin,susceptible
g1307.7748,spectinomycin,susceptible
g1307.7749,spectinomycin,susceptible
g1307.7750,spectinomycin,susceptible
g1307.7751,spectinomycin,susceptible
g1307.7752,spectinomycin,non-susceptible
g1307.7753,spectinomycin,non-susceptible
g1307.7754,spectinomycin,susceptible
g1307.7755,spectinomycin,non-susceptible
g1307.7756,spectinomycin,susceptible
g1307.7757,spectinomycin,susceptible
g1307.7758,spectinomycin,susceptible
g1307.7759,spectinomycin,susceptible
g1307.7760,spectinomycin,susceptible
g1307.7761,spectinomycin,susceptible
g1307.7762,spectinomycin,susceptible
g1307.7763,spectinomycin,non-susceptible
g1307.7764,spectinomycin,non-susceptible
g1307.7765,spectinomycin,susceptible
g1307.7766,spectinomycin,susceptible
g1307.7767,spectinomycin,susceptible
g1307.7768,spectinomycin,susceptible
g1307.7769,spectinomycin,susceptible
g1307.7770,spectinomycin,susceptible
