genome_id,antibiotic,call
PDT000135153.2,nalidixic acid,susceptible
PDT000135153.2,streptomycin,susceptible
PDT000135153.2,sulfisoxazole,susceptible
PDT000135153.2,tetracycline,non-susceptible
PDT000135153.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135154.4,amoxicillin-clavulanic acid,susceptible
PDT000135154.4,ampicillin,susceptible
PDT000135154.4,azithromycin,susceptible
PDT000135154.4,cefoxitin,susceptible
PDT000135154.4,ceftiofur,susceptible
PDT000135154.4,ceftriaxone,susceptible
PDT000135154.4,chloramphenicol,susceptible
PDT000135154.4,ciprofloxacin,susceptible
PDT000135154.4,gentamicin,susceptible
PDT000135154.4,kanamycin,susceptible
PDT000135154.4,nalidixic acid,susceptible
PDT000135154.4,streptomycin,susceptible
PDT000135154.4,sulfisoxazole,susceptible
PDT000135154.4,tetracycline,non-susceptible
PDT000135154.4,trimethoprim-sulfamethoxazole,susceptible
PDT000135155.2,amoxicillin-clavulanic acid,susceptible
PDT000135155.2,ampicillin,susceptible
PDT000135155.2,azithromycin,susceptible
PDT000135155.2,cefoxitin,susceptible
PDT000135155.2,ceftiofur,susceptible
PDT000135155.2,ceftriaxone,susceptible
PDT000135155.2,chloramphenicol,susceptible
PDT000135155.2,ciprofloxacin,susceptible
PDT000135155.2,gentamicin,susceptible
PDT000135155.2,kanamycin,susceptible
PDT000135155.2,nalidixic acid,susceptible
PDT000135155.2,streptomycin,susceptible
PDT000135155.2,sulfisoxazole,susceptible
PDT000135155.2,tetracycline,susceptible
PDT000135155.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135156.2,amoxicillin-clavulanic acid,susceptible
PDT000135156.2,ampicillin,susceptible
PDT000135156.2,azithromycin,susceptible
PDT000135156.2,cefoxitin,susceptible
PDT000135156.2,ceftiofur,susceptible
PDT000135156.2,ceftriaxone,susceptible
PDT000135156.2,chloramphenicol,susceptible
PDT000135156.2,ciprofloxacin,susceptible
PDT000135156.2,gentamicin,susceptible
PDT000135156.2,kanamycin,susceptible
PDT000135156.2,nalidixic acid,susceptible
PDT000135156.2,streptomycin,susceptible
PDT000135156.2,sulfisoxazole,susceptible
PDT000135156.2,tetracycline,susceptible
PDT000135156.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135157.2,amoxicillin-clavulanic acid,non-susceptible
PDT000135157.2,ampicillin,non-susceptible
PDT000135157.2,azithromycin,susceptible
PDT000135157.2,cefoxitin,susceptible
PDT000135157.2,ceftiofur,susceptible
PDT000135157.2,ceftriaxone,susceptible
PDT000135157.2,chloramphenicol,susceptible
PDT000135157.2,ciprofloxacin,susceptible
PDT000135157.2,gentamicin,non-susceptible
PDT000135157.2,kanamycin,susceptible
PDT000135157.2,nalidixic acid,susceptible
PDT000135157.2,streptomycin,non-susceptible
PDT000135157.2,sulfisoxazole,susceptible
PDT000135157.2,tetracycline,non-susceptible
PDT000135157.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135158.2,amoxicillin-clavulanic acid,susceptible
PDT000135158.2,ampicillin,susceptible
PDT000135158.2,azithromycin,susceptible
PDT000135158.2,cefoxitin,susceptible
PDT000135158.2,ceftiofur,susceptible
PDT000135158.2,ceftriaxone,susceptible
PDT000135158.2,chloramphenicol,susceptible
PDT000135158.2,ciprofloxacin,susceptible
PDT000135158.2,gentamicin,susceptible
PDT000135158.2,kanamycin,susceptible
PDT000135158.2,nalidixic acid,susceptible
PDT000135158.2,streptomycin,non-susceptible
PDT000135158.2,sulfisoxazole,susceptible
PDT000135158.2,tetracycline,non-susceptible
PDT000135158.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135159.2,amoxicillin-clavulanic acid,non-susceptible
PDT000135159.2,ampicillin,non-susceptible
PDT000135159.2,azithromycin,susceptible
PDT000135159.2,cefoxitin,susceptible
PDT000135159.2,ceftiofur,susceptible
PDT000135159.2,ceftriaxone,susceptible
PDT000135159.2,chloramphenicol,susceptible
PDT000135159.2,ciprofloxacin,susceptible
PDT000135159.2,gentamicin,susceptible
PDT000135159.2,kanamycin,non-susceptible
PDT000135159.2,nalidixic acid,susceptible
PDT000135159.2,streptomycin,non-susceptible
PDT000135159.2,sulfisoxazole,susceptible
PDT000135159.2,tetracycline,non-susceptible
PDT000135159.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135160.2,amoxicillin-clavulanic acid,non-susceptible
PDT000135160.2,ampicillin,non-susceptible
PDT000135160.2,azithromycin,susceptible
PDT000135160.2,cefoxitin,susceptible
PDT000135160.2,ceftiofur,susceptible
PDT000135160.2,ceftriaxone,susceptible
PDT000135160.2,chloramphenicol,susceptible
PDT000135160.2,ciprofloxacin,susceptible
PDT000135160.2,gentamicin,susceptible
PDT000135160.2,kanamycin,susceptible
PDT000135160.2,nalidixic acid,susceptible
PDT000135160.2,streptomycin,non-susceptible
PDT000135160.2,sulfisoxazole,susceptible
PDT000135160.2,tetracycline,non-susceptible
PDT000135160.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135161.2,amoxicillin-clavulanic acid,susceptible
PDT000135161.2,ampicillin,susceptible
PDT000135161.2,azithromycin,susceptible
PDT000135161.2,cefoxitin,susceptible
PDT000135161.2,ceftiofur,susceptible
PDT000135161.2,ceftriaxone,susceptible
PDT000135161.2,chloramphenicol,susceptible
PDT000135161.2,ciprofloxacin,susceptible
PDT000135161.2,gentamicin,susceptible
PDT000135161.2,kanamycin,susceptible
PDT000135161.2,nalidixic acid,susceptible
PDT000135161.2,streptomycin,non-susceptible
PDT000135161.2,sulfisoxazole,susceptible
PDT000135161.2,tetracycline,non-susceptible
PDT000135161.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135162.4,amoxicillin-clavulanic acid,susceptible
PDT000135162.4,ampicillin,non-susceptible
PDT000135162.4,azithromycin,susceptible
PDT000135162.4,cefoxitin,susceptible
PDT000135162.4,ceftiofur,susceptible
PDT000135162.4,ceftriaxone,susceptible
PDT000135162.4,chloramphenicol,susceptible
PDT000135162.4,ciprofloxacin,susceptible
PDT000135162.4,gentamicin,susceptible
PDT000135162.4,kanamycin,susceptible
PDT000135162.4,nalidixic acid,susceptible
PDT000135162.4,streptomycin,non-susceptible
PDT000135162.4,sulfisoxazole,susceptible
PDT000135162.4,tetracycline,non-susceptible
PDT000135162.4,trimethoprim-sulfamethoxazole,susceptible
PDT000135163.2,amoxicillin-clavulanic acid,susceptible
PDT000135163.2,ampicillin,susceptible
PDT000135163.2,azithromycin,susceptible
PDT000135163.2,cefoxitin,susceptible
PDT000135163.2,ceftiofur,susceptible
PDT000135163.2,ceftriaxone,susceptible
PDT000135163.2,chloramphenicol,susceptible
PDT000135163.2,ciprofloxacin,susceptible
PDT000135163.2,gentamicin,susceptible
PDT000135163.2,kanamycin,susceptible
PDT000135163.2,nalidixic acid,susceptible
PDT000135163.2,streptomycin,susceptible
PDT000135163.2,sulfisoxazole,susceptible
PDT000135163.2,tetracycline,susceptible
PDT000135163.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135164.4,amoxicillin-clavulanic acid,susceptible
PDT000135164.4,ampicillin,susceptible
PDT000135164.4,azithromycin,susceptible
PDT000135164.4,cefoxitin,susceptible
PDT000135164.4,ceftiofur,susceptible
PDT000135164.4,ceftriaxone,susceptible
PDT000135164.4,chloramphenicol,susceptible
PDT000135164.4,ciprofloxacin,susceptible
PDT000135164.4,gentamicin,susceptible
PDT000135164.4,kanamycin,susceptible
PDT000135164.4,nalidixic acid,susceptible
PDT000135164.4,streptomycin,susceptible
PDT000135164.4,sulfisoxazole,susceptible
PDT000135164.4,tetracycline,non-susceptible
PDT000135164.4,trimethoprim-sulfamethoxazole,susceptible
PDT000135167.2,amoxicillin-clavulanic acid,susceptible
PDT000135167.2,ampicillin,susceptible
PDT000135167.2,azithromycin,susceptible
PDT000135167.2,cefoxitin,susceptible
PDT000135167.2,ceftiofur,susceptible
PDT000135167.2,ceftriaxone,susceptible
PDT000135167.2,chloramphenicol,susceptible
PDT000135167.2,ciprofloxacin,susceptible
PDT000135167.2,gentamicin,susceptible
PDT000135167.2,kanamycin,susceptible
PDT000135167.2,nalidixic acid,susceptible
PDT000135167.2,streptomycin,non-susceptible
PDT000135167.2,sulfisoxazole,susceptible
PDT000135167.2,tetracycline,non-susceptible
PDT000135167.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135168.2,amoxicillin-clavulanic acid,non-susceptible
PDT000135168.2,ampicillin,non-susceptible
PDT000135168.2,azithromycin,susceptible
PDT000135168.2,cefoxitin,non-susceptible
PDT000135168.2,ceftiofur,non-susceptible
PDT000135168.2,ceftriaxone,non-susceptible
PDT000135168.2,chloramphenicol,susceptible
PDT000135168.2,ciprofloxacin,susceptible
PDT000135168.2,gentamicin,susceptible
PDT000135168.2,kanamycin,non-susceptible
PDT000135168.2,nalidixic acid,susceptible
PDT000135168.2,streptomycin,non-susceptible
PDT000135168.2,sulfisoxazole,non-susceptible
PDT000135168.2,tetracycline,non-susceptible
PDT000135168.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135169.4,amoxicillin-clavulanic acid,susceptible
PDT000135169.4,ampicillin,non-susceptible
PDT000135169.4,azithromycin,susceptible
PDT000135169.4,cefoxitin,susceptible
PDT000135169.4,ceftiofur,susceptible
PDT000135169.4,ceftriaxone,susceptible
PDT000135169.4,chloramphenicol,susceptible
PDT000135169.4,ciprofloxacin,susceptible
PDT000135169.4,gentamicin,susceptible
PDT000135169.4,kanamycin,susceptible
PDT000135169.4,nalidixic acid,susceptible
PDT000135169.4,streptomycin,susceptible
PDT000135169.4,sulfisoxazole,susceptible
PDT000135169.4,tetracycline,non-susceptible
PDT000135169.4,trimethoprim-sulfamethoxazole,susceptible
PDT000135170.2,amoxicillin-clavulanic acid,susceptible
PDT000135170.2,ampicillin,susceptible
PDT000135170.2,azithromycin,susceptible
PDT000135170.2,cefoxitin,susceptible
PDT000135170.2,ceftiofur,susceptible
PDT000135170.2,ceftriaxone,susceptible
PDT000135170.2,chloramphenicol,susceptible
PDT000135170.2,ciprofloxacin,susceptible
PDT000135170.2,gentamicin,susceptible
PDT000135170.2,kanamycin,susceptible
PDT000135170.2,nalidixic acid,susceptible
PDT000135170.2,streptomycin,susceptible
PDT000135170.2,sulfisoxazole,susceptible
PDT000135170.2,tetracycline,susceptible
PDT000135170.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135171.2,amoxicillin-clavulanic acid,susceptible
PDT000135171.2,ampicillin,susceptible
PDT000135171.2,azithromycin,susceptible
PDT000135171.2,cefoxitin,susceptible
PDT000135171.2,ceftiofur,susceptible
PDT000135171.2,ceftriaxone,susceptible
PDT000135171.2,chloramphenicol,susceptible
PDT000135171.2,ciprofloxacin,susceptible
PDT000135171.2,gentamicin,susceptible
PDT000135171.2,kanamycin,susceptible
PDT000135171.2,nalidixic acid,susceptible
PDT000135171.2,streptomycin,susceptible
PDT000135171.2,sulfisoxazole,susceptible
PDT000135171.2,tetracycline,susceptible
PDT000135171.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135172.2,amoxicillin-clavulanic acid,susceptible
PDT000135172.2,ampicillin,susceptible
PDT000135172.2,azithromycin,susceptible
PDT000135172.2,cefoxitin,susceptible
PDT000135172.2,ceftiofur,susceptible
PDT000135172.2,ceftriaxone,susceptible
PDT000135172.2,chloramphenicol,susceptible
PDT000135172.2,ciprofloxacin,susceptible
PDT000135172.2,gentamicin,susceptible
PDT000135172.2,kanamycin,susceptible
PDT000135172.2,nalidixic acid,susceptible
PDT000135172.2,streptomycin,susceptible
PDT000135172.2,sulfisoxazole,susceptible
PDT000135172.2,tetracycline,susceptible
PDT000135172.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135173.2,amoxicillin-clavulanic acid,susceptible
PDT000135173.2,ampicillin,non-susceptible
PDT000135173.2,azithromycin,susceptible
PDT000135173.2,cefoxitin,susceptible
PDT000135173.2,ceftiofur,susceptible
PDT000135173.2,ceftriaxone,susceptible
PDT000135173.2,chloramphenicol,susceptible
PDT000135173.2,ciprofloxacin,susceptible
PDT000135173.2,gentamicin,non-susceptible
PDT000135173.2,kanamycin,susceptible
PDT000135173.2,nalidixic acid,susceptible
PDT000135173.2,streptomycin,susceptible
PDT000135173.2,sulfisoxazole,susceptible
PDT000135173.2,tetracycline,non-susceptible
PDT000135173.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135174.2,amoxicillin-clavulanic acid,susceptible
PDT000135174.2,ampicillin,non-susceptible
PDT000135174.2,azithromycin,susceptible
PDT000135174.2,cefoxitin,susceptible
PDT000135174.2,ceftiofur,susceptible
PDT000135174.2,ceftriaxone,susceptible
PDT000135174.2,chloramphenicol,susceptible
PDT000135174.2,ciprofloxacin,susceptible
PDT000135174.2,gentamicin,non-susceptible
PDT000135174.2,kanamycin,susceptible
PDT000135174.2,nalidixic acid,susceptible
PDT000135174.2,streptomycin,non-susceptible
PDT000135174.2,sulfisoxazole,susceptible
PDT000135174.2,tetracycline,non-susceptible
PDT000135174.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135175.2,amoxicillin-clavulanic acid,susceptible
PDT000135175.2,ampicillin,non-susceptible
PDT000135175.2,azithromycin,susceptible
PDT000135175.2,cefoxitin,susceptible
PDT000135175.2,ceftiofur,susceptible
PDT000135175.2,ceftriaxone,susceptible
PDT000135175.2,chloramphenicol,susceptible
PDT000135175.2,ciprofloxacin,susceptible
PDT000135175.2,gentamicin,susceptible
PDT000135175.2,kanamycin,susceptible
PDT000135175.2,nalidixic acid,susceptible
PDT000135175.2,streptomycin,non-susceptible
PDT000135175.2,sulfisoxazole,susceptible
PDT000135175.2,tetracycline,non-susceptible
PDT000135175.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135176.2,amoxicillin-clavulanic acid,susceptible
PDT000135176.2,ampicillin,susceptible
PDT000135176.2,azithromycin,susceptible
PDT000135176.2,cefoxitin,susceptible
PDT000135176.2,ceftiofur,susceptible
PDT000135176.2,ceftriaxone,susceptible
PDT000135176.2,chloramphenicol,susceptible
PDT000135176.2,ciprofloxacin,susceptible
PDT000135176.2,gentamicin,susceptible
PDT000135176.2,kanamycin,susceptible
PDT000135176.2,nalidixic acid,susceptible
PDT000135176.2,streptomycin,non-susceptible
PDT000135176.2,sulfisoxazole,susceptible
PDT000135176.2,tetracycline,susceptible
PDT000135176.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135177.2,amoxicillin-clavulanic acid,susceptible
PDT000135177.2,ampicillin,susceptible
PDT000135177.2,azithromycin,susceptible
PDT000135177.2,cefoxitin,susceptible
PDT000135177.2,ceftiofur,susceptible
PDT000135177.2,ceftriaxone,susceptible
PDT000135177.2,chloramphenicol,susceptible
PDT000135177.2,ciprofloxacin,susceptible
PDT000135177.2,gentamicin,susceptible
PDT000135177.2,kanamycin,susceptible
PDT000135177.2,nalidixic acid,susceptible
PDT000135177.2,streptomycin,susceptible
PDT000135177.2,sulfisoxazole,susceptible
PDT000135177.2,tetracycline,susceptible
PDT000135177.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135178.2,amoxicillin-clavulanic acid,susceptible
PDT000135178.2,ampicillin,non-susceptible
PDT000135178.2,azithromycin,susceptible
PDT000135178.2,cefoxitin,susceptible
PDT000135178.2,ceftiofur,susceptible
PDT000135178.2,ceftriaxone,susceptible
PDT000135178.2,chloramphenicol,susceptible
PDT000135178.2,ciprofloxacin,susceptible
PDT000135178.2,gentamicin,susceptible
PDT000135178.2,kanamycin,susceptible
PDT000135178.2,nalidixic acid,susceptible
PDT000135178.2,streptomycin,susceptible
PDT000135178.2,sulfisoxazole,susceptible
PDT000135178.2,tetracycline,non-susceptible
PDT000135178.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135179.2,amoxicillin-clavulanic acid,susceptible
PDT000135179.2,ampicillin,susceptible
PDT000135179.2,azithromycin,susceptible
PDT000135179.2,cefoxitin,susceptible
PDT000135179.2,ceftiofur,susceptible
PDT000135179.2,ceftriaxone,susceptible
PDT000135179.2,chloramphenicol,susceptible
PDT000135179.2,ciprofloxacin,susceptible
PDT000135179.2,gentamicin,susceptible
PDT000135179.2,kanamycin,susceptible
PDT000135179.2,nalidixic acid,susceptible
PDT000135179.2,streptomycin,susceptible
PDT000135179.2,sulfisoxazole,susceptible
PDT000135179.2,tetracycline,susceptible
PDT000135179.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135180.2,amoxicillin-clavulanic acid,susceptible
PDT000135180.2,ampicillin,susceptible
PDT000135180.2,azithromycin,susceptible
PDT000135180.2,cefoxitin,susceptible
PDT000135180.2,ceftiofur,susceptible
PDT000135180.2,ceftriaxone,susceptible
PDT000135180.2,chloramphenicol,susceptible
PDT000135180.2,ciprofloxacin,susceptible
PDT000135180.2,gentamicin,susceptible
PDT000135180.2,kanamycin,susceptible
PDT000135180.2,nalidixic acid,susceptible
PDT000135180.2,streptomycin,non-susceptible
PDT000135180.2,sulfisoxazole,susceptible
PDT000135180.2,tetracycline,susceptible
PDT000135180.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135181.4,amoxicillin-clavulanic acid,susceptible
PDT000135181.4,ampicillin,non-susceptible
PDT000135181.4,azithromycin,susceptible
PDT000135181.4,cefoxitin,susceptible
PDT000135181.4,ceftiofur,susceptible
PDT000135181.4,ceftriaxone,susceptible
PDT000135181.4,chloramphenicol,susceptible
PDT000135181.4,ciprofloxacin,susceptible
PDT000135181.4,gentamicin,susceptible
PDT000135181.4,kanamycin,susceptible
PDT000135181.4,nalidixic acid,susceptible
PDT000135181.4,streptomycin,susceptible
PDT000135181.4,sulfisoxazole,susceptible
PDT000135181.4,tetracycline,non-susceptible
PDT000135181.4,trimethoprim-sulfamethoxazole,susceptible
PDT000135182.4,amoxicillin-clavulanic acid,susceptible
PDT000135182.4,ampicillin,non-susceptible
PDT000135182.4,azithromycin,susceptible
PDT000135182.4,cefoxitin,susceptible
PDT000135182.4,ceftiofur,susceptible
PDT000135182.4,ceftriaxone,susceptible
PDT000135182.4,chloramphenicol,susceptible
PDT000135182.4,ciprofloxacin,susceptible
PDT000135182.4,gentamicin,susceptible
PDT000135182.4,kanamycin,susceptible
PDT000135182.4,nalidixic acid,susceptible
PDT000135182.4,streptomycin,susceptible
PDT000135182.4,sulfisoxazole,susceptible
PDT000135182.4,tetracycline,non-susceptible
PDT000135182.4,trimethoprim-sulfamethoxazole,susceptible
PDT000135183.2,amoxicillin-clavulanic acid,susceptible
PDT000135183.2,ampicillin,susceptible
PDT000135183.2,azithromycin,susceptible
PDT000135183.2,cefoxitin,susceptible
PDT000135183.2,ceftiofur,susceptible
PDT000135183.2,ceftriaxone,susceptible
PDT000135183.2,chloramphenicol,susceptible
PDT000135183.2,ciprofloxacin,susceptible
PDT000135183.2,gentamicin,susceptible
PDT000135183.2,kanamycin,susceptible
PDT000135183.2,nalidixic acid,susceptible
PDT000135183.2,streptomycin,susceptible
PDT000135183.2,sulfisoxazole,susceptible
PDT000135183.2,tetracycline,susceptible
PDT000135183.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135184.2,amoxicillin-clavulanic acid,susceptible
PDT000135184.2,ampicillin,susceptible
PDT000135184.2,azithromycin,susceptible
PDT000135184.2,cefoxitin,susceptible
PDT000135184.2,ceftiofur,susceptible
PDT000135184.2,ceftriaxone,susceptible
PDT000135184.2,chloramphenicol,susceptible
PDT000135184.2,ciprofloxacin,susceptible
PDT000135184.2,gentamicin,susceptible
PDT000135184.2,kanamycin,susceptible
PDT000135184.2,nalidixic acid,susceptible
PDT000135184.2,streptomycin,non-susceptible
PDT000135184.2,sulfisoxazole,susceptible
PDT000135184.2,tetracycline,non-susceptible
PDT000135184.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135185.2,amoxicillin-clavulanic acid,susceptible
PDT000135185.2,ampicillin,susceptible
PDT000135185.2,azithromycin,susceptible
PDT000135185.2,cefoxitin,susceptible
PDT000135185.2,ceftiofur,susceptible
PDT000135185.2,ceftriaxone,susceptible
PDT000135185.2,chloramphenicol,susceptible
PDT000135185.2,ciprofloxacin,susceptible
PDT000135185.2,gentamicin,susceptible
PDT000135185.2,kanamycin,susceptible
PDT000135185.2,nalidixic acid,susceptible
PDT000135185.2,streptomycin,susceptible
PDT000135185.2,sulfisoxazole,susceptible
PDT000135185.2,tetracycline,susceptible
PDT000135185.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135186.2,amoxicillin-clavulanic acid,susceptible
PDT000135186.2,ampicillin,susceptible
PDT000135186.2,azithromycin,susceptible
PDT000135186.2,cefoxitin,susceptible
PDT000135186.2,ceftiofur,susceptible
PDT000135186.2,ceftriaxone,susceptible
PDT000135186.2,chloramphenicol,susceptible
PDT000135186.2,ciprofloxacin,susceptible
PDT000135186.2,gentamicin,susceptible
PDT000135186.2,kanamycin,susceptible
PDT000135186.2,nalidixic acid,susceptible
PDT000135186.2,streptomycin,susceptible
PDT000135186.2,sulfisoxazole,susceptible
PDT000135186.2,tetracycline,susceptible
PDT000135186.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135187.2,amoxicillin-clavulanic acid,susceptible
PDT000135187.2,ampicillin,non-susceptible
PDT000135187.2,azithromycin,susceptible
PDT000135187.2,cefoxitin,susceptible
PDT000135187.2,ceftiofur,susceptible
PDT000135187.2,ceftriaxone,susceptible
PDT000135187.2,chloramphenicol,susceptible
PDT000135187.2,ciprofloxacin,susceptible
PDT000135187.2,gentamicin,non-susceptible
PDT000135187.2,kanamycin,susceptible
PDT000135187.2,nalidixic acid,susceptible
PDT000135187.2,streptomycin,non-susceptible
PDT000135187.2,sulfisoxazole,susceptible
PDT000135187.2,tetracycline,non-susceptible
PDT000135187.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135188.2,amoxicillin-clavulanic acid,susceptible
PDT000135188.2,ampicillin,non-susceptible
PDT000135188.2,azithromycin,susceptible
PDT000135188.2,cefoxitin,susceptible
PDT000135188.2,ceftiofur,susceptible
PDT000135188.2,ceftriaxone,susceptible
PDT000135188.2,chloramphenicol,susceptible
PDT000135188.2,ciprofloxacin,susceptible
PDT000135188.2,gentamicin,non-susceptible
PDT000135188.2,kanamycin,susceptible
PDT000135188.2,nalidixic acid,susceptible
PDT000135188.2,streptomycin,non-susceptible
PDT000135188.2,sulfisoxazole,susceptible
PDT000135188.2,tetracycline,non-susceptible
PDT000135188.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135189.2,amoxicillin-clavulanic acid,susceptible
PDT000135189.2,ampicillin,susceptible
PDT000135189.2,azithromycin,susceptible
PDT000135189.2,cefoxitin,susceptible
PDT000135189.2,ceftiofur,susceptible
PDT000135189.2,ceftriaxone,susceptible
PDT000135189.2,chloramphenicol,susceptible
PDT000135189.2,ciprofloxacin,susceptible
PDT000135189.2,gentamicin,susceptible
PDT000135189.2,kanamycin,susceptible
PDT000135189.2,nalidixic acid,susceptible
PDT000135189.2,streptomycin,susceptible
PDT000135189.2,sulfisoxazole,susceptible
PDT000135189.2,tetracycline,susceptible
PDT000135189.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135190.2,amoxicillin-clavulanic acid,susceptible
PDT000135190.2,ampicillin,susceptible
PDT000135190.2,azithromycin,susceptible
PDT000135190.2,cefoxitin,susceptible
PDT000135190.2,ceftiofur,susceptible
PDT000135190.2,ceftriaxone,susceptible
PDT000135190.2,chloramphenicol,susceptible
PDT000135190.2,ciprofloxacin,susceptible
PDT000135190.2,gentamicin,susceptible
PDT000135190.2,kanamycin,susceptible
PDT000135190.2,nalidixic acid,susceptible
PDT000135190.2,streptomycin,susceptible
PDT000135190.2,sulfisoxazole,susceptible
PDT000135190.2,tetracycline,susceptible
PDT000135190.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135191.2,amoxicillin-clavulanic acid,non-susceptible
PDT000135191.2,ampicillin,non-susceptible
PDT000135191.2,azithromycin,susceptible
PDT000135191.2,cefoxitin,non-susceptible
PDT000135191.2,ceftiofur,non-susceptible
PDT000135191.2,ceftriaxone,non-susceptible
PDT000135191.2,chloramphenicol,non-susceptible
PDT000135191.2,ciprofloxacin,susceptible
PDT000135191.2,gentamicin,non-susceptible
PDT000135191.2,kanamycin,non-susceptible
PDT000135191.2,nalidixic acid,susceptible
PDT000135191.2,streptomycin,non-susceptible
PDT000135191.2,sulfisoxazole,non-susceptible
PDT000135191.2,tetracycline,non-susceptible
PDT000135191.2,trimethoprim-sulfamethoxazole,non-susceptible
PDT000135192.2,amoxicillin-clavulanic acid,susceptible
PDT000135192.2,ampicillin,susceptible
PDT000135192.2,azithromycin,susceptible
PDT000135192.2,cefoxitin,susceptible
PDT000135192.2,ceftiofur,susceptible
PDT000135192.2,ceftriaxone,susceptible
PDT000135192.2,chloramphenicol,susceptible
PDT000135192.2,ciprofloxacin,susceptible
PDT000135192.2,gentamicin,susceptible
PDT000135192.2,kanamycin,non-susceptible
PDT000135192.2,nalidixic acid,susceptible
PDT000135192.2,streptomycin,susceptible
PDT000135192.2,sulfisoxazole,susceptible
PDT000135192.2,tetracycline,susceptible
PDT000135192.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135194.2,amoxicillin-clavulanic acid,susceptible
PDT000135194.2,ampicillin,susceptible
PDT000135194.2,azithromycin,susceptible
PDT000135194.2,cefoxitin,susceptible
PDT000135194.2,ceftiofur,susceptible
PDT000135194.2,ceftriaxone,susceptible
PDT000135194.2,chloramphenicol,susceptible
PDT000135194.2,ciprofloxacin,susceptible
PDT000135194.2,gentamicin,susceptible
PDT000135194.2,kanamycin,susceptible
PDT000135194.2,nalidixic acid,susceptible
PDT000135194.2,streptomycin,non-susceptible
PDT000135194.2,sulfisoxazole,non-susceptible
PDT000135194.2,tetracycline,non-susceptible
PDT000135194.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135195.2,amoxicillin-clavulanic acid,non-susceptible
PDT000135195.2,ampicillin,non-susceptible
PDT000135195.2,azithromycin,susceptible
PDT000135195.2,cefoxitin,non-susceptible
PDT000135195.2,ceftiofur,non-susceptible
PDT000135195.2,ceftriaxone,non-susceptible
PDT000135195.2,chloramphenicol,susceptible
PDT000135195.2,ciprofloxacin,susceptible
PDT000135195.2,gentamicin,susceptible
PDT000135195.2,kanamycin,non-susceptible
PDT000135195.2,nalidixic acid,susceptible
PDT000135195.2,streptomycin,non-susceptible
PDT000135195.2,sulfisoxazole,susceptible
PDT000135195.2,tetracycline,non-susceptible
PDT000135195.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135196.2,amoxicillin-clavulanic acid,susceptible
PDT000135196.2,ampicillin,susceptible
PDT000135196.2,azithromycin,susceptible
PDT000135196.2,cefoxitin,susceptible
PDT000135196.2,ceftiofur,susceptible
PDT000135196.2,ceftriaxone,susceptible
PDT000135196.2,chloramphenicol,susceptible
PDT000135196.2,ciprofloxacin,susceptible
PDT000135196.2,gentamicin,susceptible
PDT000135196.2,kanamycin,susceptible
PDT000135196.2,nalidixic acid,susceptible
PDT000135196.2,streptomycin,susceptible
PDT000135196.2,sulfisoxazole,susceptible
PDT000135196.2,tetracycline,susceptible
PDT000135196.2,trimethoprim-sulfamethoxazole,susceptible
PDT000135197.2,amoxicillin-clavulanic acid,susceptible
PDT000135197.2,ampicillin,susceptible
PDT000135197.2,azithromycin,susceptible
PDT000135197.2,cefoxitin,susceptible
PDT000135197.2,ceftiofur,susceptible
PDT000135197.2,ceftriaxone,susceptible
PDT000135197.2,chloramphenicol,susceptible
PDT000135197.2,ciprofloxacin,susceptible
PDT000135197.2,gentamicin,susceptible
PDT000135197.2,kanamycin,susceptible
PDT000135197.2,nalidixic acid,susceptible
PDT000135197.2,streptomycin,susceptible
PDT000135197.2,sulfisoxazole,susceptible
PDT000135197.2,tetracycline,susceptible
